,epsilon,shokri_mi_adv,precision,attack_adv,tpr,fpr,run,dimension
627,1.5,0.08116044829053759,0.5360824742268041,0.08116044829053759,[0.         0.58867925 1.        ],[0.        0.5075188 1.       ],7,8
628,1.5,0.047084692864236055,0.5225563909774437,0.047084692864236055,[0.        0.5245283 1.       ],[0.         0.47744361 1.        ],8,8
629,1.5,0.07338629592850049,0.5369649805447471,0.07338629592850049,[0.         0.52075472 1.        ],[0.         0.44736842 1.        ],9,8
630,2.0,0.08059299191374664,0.5497630331753555,0.08059299191374664,[0.         0.43773585 1.        ],[0.         0.35714286 1.        ],0,8
631,2.0,0.08873599092069795,0.5387205387205387,0.08873599092069795,[0.         0.60377358 1.        ],[0.         0.51503759 1.        ],1,8
632,2.0,0.1446162576251951,0.5904761904761905,0.1446162576251951,[0.         0.46792453 1.        ],[0.         0.32330827 1.        ],2,8
633,2.0,0.07768477798269258,0.5301204819277109,0.07768477798269258,[0.         0.66415094 1.        ],[0.         0.58646617 1.        ],3,8
634,2.0,0.07718825365300042,0.5381679389312977,0.07718825365300042,[0.         0.53207547 1.        ],[0.         0.45488722 1.        ],4,8
635,2.0,0.05065966803801958,0.5271966527196653,0.05065966803801958,[0.        0.4754717 1.       ],[0.         0.42481203 1.        ],5,8
636,2.0,0.09597105972478365,0.5490196078431373,0.09597105972478365,[0.         0.52830189 1.        ],[0.         0.43233083 1.        ],6,8
637,2.0,0.06615122712441479,0.5284280936454849,0.06615122712441479,[0.         0.59622642 1.        ],[0.         0.53007519 1.        ],7,8
638,2.0,0.12237196765498654,0.5615384615384615,0.12237196765498654,[0.        0.5509434 1.       ],[0.         0.42857143 1.        ],8,8
639,2.0,0.07342885515675984,0.5361216730038023,0.07342885515675984,[0.         0.53207547 1.        ],[0.         0.45864662 1.        ],9,8
640,2.5,0.14526883245850475,0.5629139072847682,0.14526883245850475,[0.         0.64150943 1.        ],[0.        0.4962406 1.       ],0,8
641,2.5,0.05836288835295789,0.5285171102661597,0.05836288835295789,[0.        0.5245283 1.       ],[0.         0.46616541 1.        ],1,8
642,2.5,0.02410270960419919,0.5141509433962265,0.02410270960419919,[0.         0.41132075 1.        ],[0.         0.38721805 1.        ],2,8
643,2.5,0.016825081571854195,0.5080645161290323,0.016825081571854195,[0.        0.4754717 1.       ],[0.         0.45864662 1.        ],3,8
644,2.5,0.009121861256915886,0.5044642857142857,0.009121861256915886,[0.         0.42641509 1.        ],[0.         0.41729323 1.        ],4,8
645,2.5,0.005362462760675313,0.5022222222222222,0.005362462760675313,[0.         0.42641509 1.        ],[0.         0.42105263 1.        ],5,8
646,2.5,0.11859838274932616,0.5598455598455598,0.11859838274932616,[0.         0.54716981 1.        ],[0.         0.42857143 1.        ],6,8
647,2.5,0.12205986664775148,0.5740740740740741,0.12205986664775148,[0.         0.46792453 1.        ],[0.         0.34586466 1.        ],7,8
648,2.5,0.07714569442474112,0.5390625,0.07714569442474112,[0.         0.52075472 1.        ],[0.         0.44360902 1.        ],8,8
649,2.5,0.10697971343452972,0.5654205607476636,0.10697971343452972,[0.         0.45660377 1.        ],[0.         0.34962406 1.        ],9,8
650,3.0,0.043169243864377926,0.5224489795918368,0.043169243864377926,[0.         0.48301887 1.        ],[0.         0.43984962 1.        ],0,8
651,3.0,0.07335792310966094,0.5375494071146245,0.07335792310966094,[0.         0.51320755 1.        ],[0.         0.43984962 1.        ],1,8
652,3.0,0.07308838133068524,0.5441860465116279,0.07308838133068524,[0.         0.44150943 1.        ],[0.         0.36842105 1.        ],2,8
653,3.0,0.0810895162434388,0.5373665480427047,0.0810895162434388,[0.         0.56981132 1.        ],[0.        0.4887218 1.       ],3,8
654,3.0,0.12974890055326999,0.5714285714285714,0.12974890055326999,[0.         0.51320755 1.        ],[0.         0.38345865 1.        ],4,8
655,3.0,0.12220173074194923,0.5677966101694916,0.12220173074194923,[0.         0.50566038 1.        ],[0.         0.38345865 1.        ],5,8
656,3.0,0.1183855866080295,0.5676855895196506,0.1183855866080295,[0.         0.49056604 1.        ],[0.         0.37218045 1.        ],6,8
657,3.0,0.09956022130798697,0.5565217391304348,0.09956022130798697,[0.         0.48301887 1.        ],[0.         0.38345865 1.        ],7,8
658,3.0,0.11132075471698111,0.5491525423728814,0.11132075471698111,[0.         0.61132075 1.        ],[0.  0.5 1. ],8,8
659,3.0,0.00922116612285434,0.5042016806722689,0.00922116612285434,[0.         0.45283019 1.        ],[0.         0.44360902 1.        ],9,8
660,3.5,0.017222301035607845,0.506578947368421,0.017222301035607845,[0.         0.58113208 1.        ],[0.         0.56390977 1.        ],0,8
661,3.5,0.1523478507589729,0.5840336134453782,0.1523478507589729,[0.        0.5245283 1.       ],[0.         0.37218045 1.        ],1,8
662,3.5,0.0319761668321748,0.5153846153846153,0.0319761668321748,[0.         0.50566038 1.        ],[0.         0.47368421 1.        ],2,8
663,3.5,0.11490991630018443,0.5555555555555556,0.11490991630018443,[0.         0.56603774 1.        ],[0.         0.45112782 1.        ],3,8
664,3.5,0.035735565328415375,0.5173745173745173,0.035735565328415375,[0.         0.50566038 1.        ],[0.         0.46992481 1.        ],4,8
665,3.5,-0.009703504043126643,0.49333333333333335,-0.009703504043126643,[0.         0.41886792 1.        ],[0.         0.42857143 1.        ],5,8
666,3.5,0.08449425450418502,0.5478260869565217,0.08449425450418502,[0.        0.4754717 1.       ],[0.         0.39097744 1.        ],6,8
667,3.5,0.03206128528869345,0.5147058823529411,0.03206128528869345,[0.         0.52830189 1.        ],[0.        0.4962406 1.       ],7,8
668,3.5,0.062193218896297364,0.5294117647058824,0.062193218896297364,[0.         0.54339623 1.        ],[0.         0.48120301 1.        ],8,8
669,3.5,0.05444743935309976,0.5289256198347108,0.05444743935309976,[0.         0.48301887 1.        ],[0.         0.42857143 1.        ],9,8
670,5.0,0.19782947935877426,0.5935251798561151,0.19782947935877426,[0.         0.62264151 1.        ],[0.         0.42481203 1.        ],0,8
671,5.0,0.08080578805504329,0.5435684647302904,0.08080578805504329,[0.         0.49433962 1.        ],[0.         0.41353383 1.        ],1,8
672,5.0,0.05097176904525458,0.5229681978798587,0.05097176904525458,[0.         0.55849057 1.        ],[0.        0.5075188 1.       ],2,8
673,5.0,0.08062136473258619,0.5488372093023256,0.08062136473258619,[0.         0.44528302 1.        ],[0.         0.36466165 1.        ],3,8
674,5.0,0.08486310114909917,0.5390070921985816,0.08486310114909917,[0.         0.57358491 1.        ],[0.        0.4887218 1.       ],4,8
675,5.0,0.1035182295361044,0.5525291828793775,0.1035182295361044,[0.         0.53584906 1.        ],[0.         0.43233083 1.        ],5,8
676,5.0,0.14890055326996737,0.568904593639576,0.14890055326996737,[0.         0.60754717 1.        ],[0.         0.45864662 1.        ],6,8
677,5.0,0.11886792452830186,0.5521885521885522,0.11886792452830186,[0.         0.61886792 1.        ],[0.  0.5 1. ],7,8
678,5.0,0.06188111788906231,0.5350877192982456,0.06188111788906231,[0.         0.46037736 1.        ],[0.         0.39849624 1.        ],8,8
679,5.0,0.09269399914881538,0.5370370370370371,0.09269399914881538,[0.         0.65660377 1.        ],[0.         0.56390977 1.        ],9,8
680,7.0,0.024712725209249498,0.5100671140939598,0.024712725209249498,[0.         0.57358491 1.        ],[0.         0.54887218 1.        ],0,8
681,7.0,0.058306142715278786,0.5294117647058824,0.058306142715278786,[0.         0.50943396 1.        ],[0.         0.45112782 1.        ],1,8
682,7.0,0.08876436373953744,0.5382059800664452,0.08876436373953744,[0.         0.61132075 1.        ],[0.         0.52255639 1.        ],2,8
683,7.0,0.09961696694566607,0.5546218487394958,0.09961696694566607,[0.         0.49811321 1.        ],[0.         0.39849624 1.        ],3,8
684,7.0,0.05077315931337778,0.5254901960784314,0.05077315931337778,[0.         0.50566038 1.        ],[0.         0.45488722 1.        ],4,8
685,7.0,0.06608029507731594,0.5294117647058824,0.06608029507731594,[0.         0.57735849 1.        ],[0.        0.5112782 1.       ],5,8
686,7.0,0.14509859554546745,0.5683453237410072,0.14509859554546745,[0.         0.59622642 1.        ],[0.         0.45112782 1.        ],6,8
687,7.0,0.08486310114909917,0.5390070921985816,0.08486310114909917,[0.         0.57358491 1.        ],[0.        0.4887218 1.       ],7,8
688,7.0,0.09967371258334518,0.5528455284552846,0.09967371258334518,[0.         0.51320755 1.        ],[0.         0.41353383 1.        ],8,8
689,7.0,0.1036317208114626,0.5494505494505495,0.1036317208114626,[0.         0.56603774 1.        ],[0.         0.46240602 1.        ],9,8
690,9.0,0.14884380763228827,0.5709090909090909,0.14884380763228827,[0.         0.59245283 1.        ],[0.         0.44360902 1.        ],0,8
691,9.0,0.12248545893034474,0.5579710144927537,0.12248545893034474,[0.         0.58113208 1.        ],[0.         0.45864662 1.        ],1,8
692,9.0,0.12638672152078306,0.5559322033898305,0.12638672152078306,[0.         0.61886792 1.        ],[0.        0.4924812 1.       ],2,8
693,9.0,0.11848489147396796,0.5637860082304527,0.11848489147396796,[0.         0.51698113 1.        ],[0.         0.39849624 1.        ],3,8
694,9.0,0.15632004539651012,0.5767790262172284,0.15632004539651012,[0.         0.58113208 1.        ],[0.         0.42481203 1.        ],4,8
695,9.0,0.11468293374946803,0.5630252100840336,0.11468293374946803,[0.         0.50566038 1.        ],[0.         0.39097744 1.        ],5,8
696,9.0,0.10733437367002413,0.553030303030303,0.10733437367002413,[0.        0.5509434 1.       ],[0.         0.44360902 1.        ],6,8
697,9.0,0.08486310114909917,0.5390070921985816,0.08486310114909917,[0.         0.57358491 1.        ],[0.        0.4887218 1.       ],7,8
698,9.0,0.10337636544190665,0.5569620253164557,0.10337636544190665,[0.         0.49811321 1.        ],[0.         0.39473684 1.        ],8,8
699,9.0,0.17169811320754713,0.572347266881029,0.17169811320754713,[0.         0.67169811 1.        ],[0.  0.5 1. ],9,8
700,0.5,-0.03583487019435383,0.4806201550387597,-0.03583487019435383,[0.         0.46792453 1.        ],[0.        0.5037594 1.       ],0,9
701,0.5,0.042928074904241775,0.5260663507109005,0.042928074904241775,[0.         0.41886792 1.        ],[0.         0.37593985 1.        ],1,9
702,0.5,0.0542346432118031,0.5330188679245284,0.0542346432118031,[0.         0.42641509 1.        ],[0.         0.37218045 1.        ],2,9
703,0.5,0.06911618669314801,0.5483870967741935,0.06911618669314801,[0.         0.38490566 1.        ],[0.         0.31578947 1.        ],3,9
704,0.5,-0.017279046673286946,0.4885844748858447,-0.017279046673286946,[0.         0.40377358 1.        ],[0.         0.42105263 1.        ],4,9
705,0.5,0.1109377216626472,0.5601659751037344,0.1109377216626472,[0.         0.50943396 1.        ],[0.         0.39849624 1.        ],5,9
706,0.5,0.012654277202440056,0.5078534031413613,0.012654277202440056,[0.         0.36603774 1.        ],[0.         0.35338346 1.        ],6,9
707,0.5,0.005433394807774161,0.502127659574468,0.005433394807774161,[0.         0.44528302 1.        ],[0.         0.43984962 1.        ],7,9
708,0.5,0.032118030926372554,0.5142857142857142,0.032118030926372554,[0.         0.54339623 1.        ],[0.        0.5112782 1.       ],8,9
709,0.5,-0.03593417506029223,0.47950819672131145,-0.03593417506029223,[0.         0.44150943 1.        ],[0.         0.47744361 1.        ],9,9
710,1.0,0.09984394949638248,0.5481481481481482,0.09984394949638248,[0.         0.55849057 1.        ],[0.         0.45864662 1.        ],0,9
711,1.0,0.058348701943538084,0.5287356321839081,0.058348701943538084,[0.         0.52075472 1.        ],[0.         0.46240602 1.        ],1,9
712,1.0,-0.009462335082990492,0.4942084942084942,-0.009462335082990492,[0.         0.48301887 1.        ],[0.        0.4924812 1.       ],2,9
713,1.0,0.06930061001560506,0.5424528301886793,0.06930061001560506,[0.         0.43396226 1.        ],[0.         0.36466165 1.        ],3,9
714,1.0,0.050305007802525226,0.5343915343915344,0.050305007802525226,[0.         0.38113208 1.        ],[0.         0.33082707 1.        ],4,9
715,1.0,0.06210810043977871,0.5307692307692308,0.06210810043977871,[0.         0.52075472 1.        ],[0.         0.45864662 1.        ],5,9
716,1.0,0.07349978720385869,0.5347985347985348,0.07349978720385869,[0.        0.5509434 1.       ],[0.         0.47744361 1.        ],6,9
717,1.0,0.08062136473258619,0.5488372093023256,0.08062136473258619,[0.         0.44528302 1.        ],[0.         0.36466165 1.        ],7,9
718,1.0,0.07680522059866651,0.5480769230769231,0.07680522059866651,[0.         0.43018868 1.        ],[0.         0.35338346 1.        ],8,9
719,1.0,0.03887076181018584,0.5294117647058824,0.03887076181018584,[0.         0.33962264 1.        ],[0.         0.30075188 1.        ],9,9
720,1.5,0.07342885515675984,0.5361216730038023,0.07342885515675984,[0.         0.53207547 1.        ],[0.         0.45864662 1.        ],0,9
721,1.5,0.1033621790324869,0.5574468085106383,0.1033621790324869,[0.         0.49433962 1.        ],[0.         0.39097744 1.        ],1,9
722,1.5,0.04322598950205703,0.5217391304347826,0.04322598950205703,[0.         0.49811321 1.        ],[0.         0.45488722 1.        ],2,9
723,1.5,0.016924386437792593,0.5076335877862596,0.016924386437792593,[0.         0.50188679 1.        ],[0.         0.48496241 1.        ],3,9
724,1.5,0.08835295786636405,0.5473251028806584,0.08835295786636405,[0.         0.50188679 1.        ],[0.         0.41353383 1.        ],4,9
725,1.5,0.13389133210384452,0.5601374570446735,0.13389133210384452,[0.         0.61509434 1.        ],[0.         0.48120301 1.        ],5,9
726,1.5,0.1447723081288126,0.5818965517241379,0.1447723081288126,[0.         0.50943396 1.        ],[0.         0.36466165 1.        ],6,9
727,1.5,0.06582493970775999,0.5335968379446641,0.06582493970775999,[0.         0.50943396 1.        ],[0.         0.44360902 1.        ],7,9
728,1.5,0.058348701943538084,0.5287356321839081,0.058348701943538084,[0.         0.52075472 1.        ],[0.         0.46240602 1.        ],8,9
729,1.5,0.07344304156617959,0.5358490566037736,0.07344304156617959,[0.         0.53584906 1.        ],[0.         0.46240602 1.        ],9,9
730,2.0,0.07354234643211804,0.5340501792114696,0.07354234643211804,[0.         0.56226415 1.        ],[0.        0.4887218 1.       ],0,9
731,2.0,0.11503759398496238,0.5520833333333334,0.11503759398496238,[0.  0.6 1. ],[0.         0.48496241 1.        ],1,9
732,2.0,0.08835295786636405,0.5473251028806584,0.08835295786636405,[0.         0.50188679 1.        ],[0.         0.41353383 1.        ],2,9
733,2.0,0.07338629592850049,0.5369649805447471,0.07338629592850049,[0.         0.52075472 1.        ],[0.         0.44736842 1.        ],3,9
734,2.0,0.08486310114909917,0.5390070921985816,0.08486310114909917,[0.         0.57358491 1.        ],[0.        0.4887218 1.       ],4,9
735,2.0,0.11517945807916008,0.5487012987012987,0.11517945807916008,[0.         0.63773585 1.        ],[0.         0.52255639 1.        ],5,9
736,2.0,0.1262448574265853,0.56,0.1262448574265853,[0.         0.58113208 1.        ],[0.         0.45488722 1.        ],6,9
737,2.0,0.10001418640941973,0.54421768707483,0.10001418640941973,[0.         0.60377358 1.        ],[0.        0.5037594 1.       ],7,9
738,2.0,0.1523478507589729,0.5840336134453782,0.1523478507589729,[0.        0.5245283 1.       ],[0.         0.37218045 1.        ],8,9
739,2.0,0.13387714569442472,0.5605536332179931,0.13387714569442472,[0.         0.61132075 1.        ],[0.         0.47744361 1.        ],9,9
740,2.5,0.08074904241736419,0.5450643776824035,0.08074904241736419,[0.         0.47924528 1.        ],[0.         0.39849624 1.        ],0,9
741,2.5,0.09236771173216057,0.5431654676258992,0.09236771173216057,[0.         0.56981132 1.        ],[0.         0.47744361 1.        ],1,9
742,2.5,0.09632571996027806,0.5409836065573771,0.09632571996027806,[0.         0.62264151 1.        ],[0.         0.52631579 1.        ],2,9
743,2.5,0.09994325436232088,0.545774647887324,0.09994325436232088,[0.         0.58490566 1.        ],[0.         0.48496241 1.        ],3,9
744,2.5,0.10337636544190665,0.5569620253164557,0.10337636544190665,[0.         0.49811321 1.        ],[0.         0.39473684 1.        ],4,9
745,2.5,0.07701801673996311,0.542016806722689,0.07701801673996311,[0.         0.48679245 1.        ],[0.         0.40977444 1.        ],5,9
746,2.5,0.13339480777415236,0.579185520361991,0.13339480777415236,[0.         0.48301887 1.        ],[0.         0.34962406 1.        ],6,9
747,2.5,0.07706057596822247,0.5409836065573771,0.07706057596822247,[0.         0.49811321 1.        ],[0.         0.42105263 1.        ],7,9
748,2.5,0.005390835579514863,0.5021834061135371,0.005390835579514863,[0.         0.43396226 1.        ],[0.         0.42857143 1.        ],8,9
749,2.5,0.08134487161299475,0.5331230283911672,0.08134487161299475,[0.         0.63773585 1.        ],[0.         0.55639098 1.        ],9,9
750,3.0,0.00950489431124979,0.5035971223021583,0.00950489431124979,[0.         0.52830189 1.        ],[0.         0.51879699 1.        ],0,9
751,3.0,0.14131082423038727,0.5672727272727273,0.14131082423038727,[0.         0.58867925 1.        ],[0.         0.44736842 1.        ],1,9
752,3.0,0.06538516101574693,0.5445026178010471,0.06538516101574693,[0.         0.39245283 1.        ],[0.         0.32706767 1.        ],2,9
753,3.0,0.0957866364023266,0.5545851528384279,0.0957866364023266,[0.         0.47924528 1.        ],[0.         0.38345865 1.        ],3,9
754,3.0,0.12652858561498082,0.5523809523809524,0.12652858561498082,[0.         0.65660377 1.        ],[0.         0.53007519 1.        ],4,9
755,3.0,0.06962689743225992,0.5348837209302325,0.06962689743225992,[0.         0.52075472 1.        ],[0.         0.45112782 1.        ],5,9
756,3.0,0.06981132075471697,0.5316901408450704,0.06981132075471697,[0.         0.56981132 1.        ],[0.  0.5 1. ],6,9
757,3.0,0.11505178039438219,0.5517241379310345,0.11505178039438219,[0.         0.60377358 1.        ],[0.        0.4887218 1.       ],7,9
758,3.0,0.07311675414952479,0.54337899543379,0.07311675414952479,[0.        0.4490566 1.       ],[0.         0.37593985 1.        ],8,9
759,3.0,0.12999006951340614,0.5625,0.12999006951340614,[0.         0.57735849 1.        ],[0.         0.44736842 1.        ],9,9
760,3.5,0.088480635551142,0.5440613026819924,0.088480635551142,[0.         0.53584906 1.        ],[0.         0.44736842 1.        ],0,9
761,3.5,0.08110370265285854,0.5371024734982333,0.08110370265285854,[0.         0.57358491 1.        ],[0.        0.4924812 1.       ],1,9
762,3.5,0.03956589587175485,0.5186567164179104,0.03956589587175485,[0.        0.5245283 1.       ],[0.         0.48496241 1.        ],2,9
763,3.5,0.10749042417364163,0.548951048951049,0.10749042417364163,[0.         0.59245283 1.        ],[0.         0.48496241 1.        ],3,9
764,3.5,0.017052064122570543,0.5071428571428571,0.017052064122570543,[0.         0.53584906 1.        ],[0.         0.51879699 1.        ],4,9
765,3.5,0.0957724499929068,0.5550660792951542,0.0957724499929068,[0.        0.4754717 1.       ],[0.         0.37969925 1.        ],5,9
766,3.5,0.06579656688892044,0.5341365461847389,0.06579656688892044,[0.         0.50188679 1.        ],[0.         0.43609023 1.        ],6,9
767,3.5,0.1373670024116896,0.572,0.1373670024116896,[0.         0.53962264 1.        ],[0.         0.40225564 1.        ],7,9
768,3.5,0.12252801815860404,0.5567375886524822,0.12252801815860404,[0.         0.59245283 1.        ],[0.         0.46992481 1.        ],8,9
769,3.5,0.11506596680380193,0.5513698630136986,0.11506596680380193,[0.         0.60754717 1.        ],[0.        0.4924812 1.       ],9,9
770,5.0,0.14118314654560932,0.5719844357976653,0.14118314654560932,[0.         0.55471698 1.        ],[0.         0.41353383 1.        ],0,9
771,5.0,0.11124982266988226,0.5508771929824562,0.11124982266988226,[0.         0.59245283 1.        ],[0.         0.48120301 1.        ],1,9
772,5.0,0.03600510710739113,0.5151515151515151,0.03600510710739113,[0.         0.57735849 1.        ],[0.         0.54135338 1.        ],2,9
773,5.0,0.08116044829053759,0.5360824742268041,0.08116044829053759,[0.         0.58867925 1.        ],[0.        0.5075188 1.       ],3,9
774,5.0,0.09206979713434532,0.5508474576271186,0.09206979713434532,[0.         0.49056604 1.        ],[0.         0.39849624 1.        ],4,9
775,5.0,0.07706057596822247,0.5409836065573771,0.07706057596822247,[0.         0.49811321 1.        ],[0.         0.42105263 1.        ],5,9
776,5.0,0.14864519790041142,0.5789473684210527,0.14864519790041142,[0.         0.53962264 1.        ],[0.         0.39097744 1.        ],6,9
777,5.0,0.11089516243438785,0.5617021276595745,0.11089516243438785,[0.         0.49811321 1.        ],[0.         0.38721805 1.        ],7,9
778,5.0,0.050432685487303175,0.5314009661835749,0.050432685487303175,[0.         0.41509434 1.        ],[0.         0.36466165 1.        ],8,9
779,5.0,0.032103844516952695,0.5143884892086331,0.032103844516952695,[0.         0.53962264 1.        ],[0.        0.5075188 1.       ],9,9
780,7.0,0.08911902397503191,0.5327635327635327,0.08911902397503191,[0.         0.70566038 1.        ],[0.         0.61654135 1.        ],0,9
781,7.0,0.15647609590012768,0.5709342560553633,0.15647609590012768,[0.         0.62264151 1.        ],[0.         0.46616541 1.        ],1,9
782,7.0,0.07741523620371682,0.5340136054421769,0.07741523620371682,[0.         0.59245283 1.        ],[0.         0.51503759 1.        ],2,9
783,7.0,0.03204709887927365,0.5148148148148148,0.03204709887927365,[0.        0.5245283 1.       ],[0.        0.4924812 1.       ],3,9
784,7.0,0.16399489289260888,0.5749128919860628,0.16399489289260888,[0.         0.62264151 1.        ],[0.         0.45864662 1.        ],4,9
785,7.0,0.02442899702085405,0.5116279069767442,0.02442899702085405,[0.         0.49811321 1.        ],[0.         0.47368421 1.        ],5,9
786,7.0,0.14475812171939284,0.5826086956521739,0.14475812171939284,[0.         0.50566038 1.        ],[0.         0.36090226 1.        ],6,9
787,7.0,0.16023549439636825,0.5729166666666666,0.16023549439636825,[0.         0.62264151 1.        ],[0.         0.46240602 1.        ],7,9
788,7.0,0.09608455100014185,0.5461254612546126,0.09608455100014185,[0.         0.55849057 1.        ],[0.         0.46240602 1.        ],8,9
789,7.0,0.08459355937012342,0.5450819672131147,0.08459355937012342,[0.         0.50188679 1.        ],[0.         0.41729323 1.        ],9,9
790,9.0,0.06195204993616116,0.5336134453781513,0.06195204993616116,[0.         0.47924528 1.        ],[0.         0.41729323 1.        ],0,9
791,9.0,0.06592424457369839,0.5318352059925093,0.06592424457369839,[0.         0.53584906 1.        ],[0.         0.46992481 1.        ],1,9
792,9.0,0.12993332387572704,0.5643939393939394,0.12993332387572704,[0.         0.56226415 1.        ],[0.         0.43233083 1.        ],2,9
793,9.0,0.1298623918286282,0.5669291338582677,0.1298623918286282,[0.         0.54339623 1.        ],[0.         0.41353383 1.        ],3,9
794,9.0,0.11510852603206123,0.5503355704697986,0.11510852603206123,[0.         0.61886792 1.        ],[0.        0.5037594 1.       ],4,9
795,9.0,0.09228259327564192,0.5451127819548872,0.09228259327564192,[0.         0.54716981 1.        ],[0.         0.45488722 1.        ],5,9
796,9.0,0.04715562491133496,0.5217391304347826,0.04715562491133496,[0.         0.54339623 1.        ],[0.        0.4962406 1.       ],6,9
797,9.0,0.07332955029082139,0.5381526104417671,0.07332955029082139,[0.         0.50566038 1.        ],[0.         0.43233083 1.        ],7,9
798,9.0,0.11472549297772733,0.5614754098360656,0.11472549297772733,[0.         0.51698113 1.        ],[0.         0.40225564 1.        ],8,9
799,9.0,0.12261313661512269,0.5544217687074829,0.12261313661512269,[0.         0.61509434 1.        ],[0.        0.4924812 1.       ],9,9
