age,fnlwgt,capital-gain,class
35,186815,0, <=50K
37,103925,0, <=50K
53,150393,0, <=50K
20,82777,0, <=50K
31,178449,0, >50K
28,51672,0, <=50K
46,380162,0, >50K
21,212114,0, <=50K
41,100800,7298, >50K
30,162572,0, >50K
66,179951,0, <=50K
37,190759,0, >50K
74,236012,0, <=50K
46,164023,0, >50K
51,172046,0, >50K
33,182926,15024, >50K
30,151001,3464, <=50K
47,362835,0, >50K
49,97883,0, <=50K
53,91911,0, <=50K
24,278130,0, <=50K
54,146310,0, <=50K
32,379412,0, <=50K
45,37987,0, <=50K
46,256909,3325, <=50K
37,482927,0, <=50K
48,44434,0, >50K
25,255474,0, <=50K
28,303674,3103, <=50K
44,195488,0, <=50K
58,114362,0, <=50K
27,341504,0, <=50K
69,197080,0, <=50K
38,102945,0, >50K
47,503454,0, <=50K
30,87561,0, <=50K
46,270693,3674, <=50K
27,252813,0, <=50K
19,574271,0, <=50K
18,184016,3103, <=50K
24,235071,0, >50K
32,158242,0, <=50K
38,299810,0, <=50K
19,277695,0, <=50K
28,23324,0, <=50K
39,316582,0, <=50K
38,176657,0, <=50K
42,93770,0, >50K
31,124569,0, >50K
46,117313,0, <=50K
53,53812,0, <=50K
21,170456,0, <=50K
48,115971,0, <=50K
46,31432,3103, >50K
30,112383,0, <=50K
24,283092,0, <=50K
32,27207,0, <=50K
30,46712,0, <=50K
57,19520,0, <=50K
56,98630,0, <=50K
27,159897,0, <=50K
38,136629,0, <=50K
19,407759,0, <=50K
61,221884,0, >50K
49,148475,0, <=50K
28,274964,0, <=50K
50,160107,0, >50K
43,167265,0, >50K
34,148226,0, <=50K
28,153869,0, <=50K
31,208881,0, <=50K
55,256953,0, <=50K
26,100147,0, >50K
51,166461,0, >50K
35,171327,0, <=50K
42,297335,0, <=50K
63,133166,0, <=50K
31,169589,0, <=50K
22,273734,0, <=50K
67,158301,0, <=50K
50,257117,0, <=50K
63,196725,0, <=50K
31,137444,0, >50K
17,286960,0, <=50K
41,201435,0, <=50K
53,216931,0, <=50K
44,212665,0, <=50K
24,462820,0, <=50K
35,198841,0, <=50K
61,219886,0, >50K
31,163003,0, <=50K
44,112262,5178, >50K
56,213105,0, >50K
66,302072,0, <=50K
45,338105,0, <=50K
69,58213,20051, >50K
64,125684,0, <=50K
38,215419,0, >50K
43,413760,0, <=50K
37,205339,0, <=50K
19,236570,0, <=50K
59,247552,0, <=50K
50,184007,0, <=50K
33,341187,0, >50K
56,220187,0, >50K
28,198258,0, <=50K
27,175821,0, <=50K
42,92288,0, <=50K
34,261418,0, <=50K
19,203319,0, <=50K
68,166083,0, >50K
28,109001,0, >50K
81,106765,0, <=50K
22,197387,0, <=50K
58,284834,0, <=50K
31,87535,0, <=50K
17,175587,0, <=50K
25,242700,10520, >50K
23,161478,0, <=50K
25,51498,0, <=50K
47,220124,0, <=50K
39,188503,0, >50K
44,113324,0, <=50K
46,208872,0, >50K
38,34180,0, <=50K
23,292023,0, <=50K
34,141118,0, <=50K
33,348592,0, >50K
38,185203,0, <=50K
52,165278,0, <=50K
50,116933,0, <=50K
38,237608,0, >50K
35,84787,0, <=50K
67,217892,10605, >50K
60,325971,7688, >50K
44,206878,0, <=50K
38,127772,0, <=50K
29,208577,0, >50K
65,344152,5556, >50K
33,40681,0, <=50K
29,95108,0, <=50K
18,280603,0, <=50K
43,188436,0, <=50K
42,134220,0, <=50K
42,177989,0, <=50K
32,164190,0, <=50K
36,90897,0, <=50K
41,33126,0, >50K
30,270886,0, <=50K
21,216129,0, <=50K
33,189368,0, >50K
19,141418,0, <=50K
19,306225,0, <=50K
35,330664,0, <=50K
43,191765,0, <=50K
45,289353,0, <=50K
25,53147,0, <=50K
39,122353,0, <=50K
26,188767,0, <=50K
60,239576,0, <=50K
52,155141,0, >50K
22,64520,0, <=50K
23,478994,0, <=50K
46,155654,0, <=50K
34,124052,0, <=50K
39,245053,0, >50K
38,183585,0, <=50K
56,323639,0, <=50K
55,186791,0, <=50K
40,284303,7688, >50K
23,186666,0, <=50K
39,200153,0, <=50K
24,180931,0, <=50K
51,183173,0, >50K
47,120131,0, >50K
25,263300,0, <=50K
34,226443,0, >50K
18,404868,0, <=50K
19,208506,0, <=50K
32,46746,0, <=50K
49,246183,0, >50K
40,165309,0, <=50K
43,122749,0, <=50K
71,38822,99999, >50K
59,167963,0, <=50K
32,273241,0, >50K
25,120238,0, <=50K
32,167990,0, <=50K
17,225507,0, <=50K
57,125000,0, >50K
17,174120,0, <=50K
27,230959,0, <=50K
41,132125,0, <=50K
62,68461,0, >50K
19,227178,0, <=50K
41,165798,0, <=50K
39,129573,0, >50K
30,224377,0, <=50K
37,179481,0, >50K
18,434268,0, <=50K
40,173716,0, >50K
38,244803,0, >50K
24,114230,0, <=50K
33,188661,0, <=50K
48,216093,0, <=50K
51,124963,0, >50K
48,85341,0, <=50K
43,193490,0, <=50K
34,80058,0, <=50K
41,139907,0, <=50K
51,54342,27828, >50K
25,188767,0, <=50K
20,117222,0, <=50K
61,171831,2829, <=50K
35,187119,0, <=50K
42,97277,0, <=50K
26,219760,0, <=50K
46,63299,0, <=50K
39,171482,0, >50K
18,344742,0, <=50K
29,210869,0, <=50K
39,38312,0, >50K
47,119939,0, >50K
40,83953,0, >50K
43,101383,0, >50K
32,204374,0, <=50K
31,176831,0, <=50K
19,60688,0, <=50K
44,251305,0, >50K
46,200947,0, >50K
53,46704,0, >50K
43,119721,0, <=50K
41,58930,0, <=50K
35,247750,0, <=50K
48,67725,0, <=50K
28,200775,0, <=50K
44,183542,0, <=50K
20,25139,0, <=50K
51,123325,0, <=50K
28,269786,0, <=50K
36,51089,0, <=50K
28,136985,0, <=50K
21,129350,0, <=50K
34,35595,0, <=50K
36,61299,0, <=50K
25,192321,0, <=50K
31,257644,0, <=50K
44,70884,0, <=50K
49,159726,0, <=50K
40,174395,0, <=50K
64,175534,0, >50K
54,173050,7688, >50K
27,32519,0, <=50K
18,322999,0, <=50K
68,148874,0, <=50K
64,43738,0, >50K
36,195385,0, <=50K
21,149809,0, <=50K
22,51985,0, <=50K
61,105384,0, <=50K
24,137591,0, <=50K
49,324791,0, >50K
25,184303,0, <=50K
66,314347,0, <=50K
29,274010,0, <=50K
22,321031,0, <=50K
57,313929,0, <=50K
41,394669,0, <=50K
29,152951,0, >50K
20,247115,0, <=50K
47,175958,0, >50K
22,109039,0, <=50K
59,141326,0, >50K
42,74334,0, >50K
64,47462,0, <=50K
29,182344,0, <=50K
25,295912,0, <=50K
62,311495,0, <=50K
44,236746,10520, >50K
21,187643,0, <=50K
60,282923,7298, >50K
46,501671,0, <=50K
44,29591,0, >50K
21,301556,0, <=50K
18,187240,0, <=50K
39,219483,5013, <=50K
33,594187,0, >50K
63,200474,0, <=50K
52,152795,0, >50K
17,230789,0, <=50K
45,311231,0, >50K
31,114691,0, <=50K
35,194591,0, <=50K
31,114691,0, >50K
51,42017,0, <=50K
48,383384,0, <=50K
28,29444,0, <=50K
42,53727,0, <=50K
38,277022,0, <=50K
43,113324,0, >50K
30,342709,0, <=50K
24,179203,0, <=50K
46,251474,0, >50K
50,93730,0, <=50K
22,37894,0, <=50K
18,272918,0, <=50K
53,151411,0, >50K
40,210648,0, >50K
36,347491,0, <=50K
32,255885,0, >50K
39,356838,0, <=50K
46,216164,0, <=50K
26,288781,0, <=50K
19,439779,0, <=50K
24,161638,0, <=50K
28,190525,0, <=50K
25,276249,0, <=50K
44,147265,0, >50K
38,245090,0, <=50K
42,219682,0, <=50K
28,392100,0, <=50K
36,358682,0, <=50K
47,262244,0, >50K
46,171228,3411, <=50K
21,218445,0, <=50K
19,182609,0, <=50K
35,509462,0, <=50K
26,213258,0, <=50K
21,118401,0, <=50K
67,45814,0, <=50K
54,329733,0, >50K
26,29957,0, <=50K
51,215854,0, <=50K
27,327766,0, <=50K
27,405765,0, >50K
39,80680,0, <=50K
32,177792,0, >50K
52,273514,0, <=50K
21,202373,0, <=50K
27,332785,0, <=50K
46,149640,0, <=50K
42,40151,0, <=50K
79,183686,0, >50K
50,32801,0, >50K
19,195282,0, <=50K
43,134026,2174, <=50K
51,96678,0, <=50K
45,174533,7298, >50K
65,180807,991, <=50K
66,186324,0, >50K
36,257250,0, <=50K
26,212800,0, <=50K
28,55360,0, <=50K
39,195253,0, >50K
43,45156,0, <=50K
20,435469,0, <=50K
29,231287,0, <=50K
32,168854,0, >50K
44,185057,3325, <=50K
18,91670,0, <=50K
60,165517,0, <=50K
34,73161,0, >50K
60,178792,0, <=50K
38,32897,0, <=50K
29,250967,0, <=50K
41,41901,0, <=50K
49,379779,0, <=50K
37,217838,0, <=50K
37,137527,0, >50K
43,198965,0, >50K
41,70645,4650, <=50K
37,220644,0, <=50K
19,175081,0, <=50K
29,180299,0, <=50K
40,548664,0, <=50K
53,278114,0, >50K
27,394927,0, <=50K
44,127482,7298, >50K
29,236938,0, <=50K
25,232991,0, <=50K
38,34378,0, <=50K
48,81513,0, >50K
18,106780,0, <=50K
50,178596,0, <=50K
37,329026,0, >50K
48,26490,0, <=50K
50,338033,0, <=50K
74,169303,6767, <=50K
24,21154,0, <=50K
34,209449,0, >50K
19,389143,0, <=50K
39,101260,0, <=50K
40,198270,0, <=50K
30,45781,0, <=50K
27,134566,0, <=50K
23,283806,0, <=50K
68,286869,0, <=50K
46,422813,0, >50K
24,103277,0, <=50K
18,201871,0, <=50K
50,167728,0, >50K
42,211517,0, <=50K
42,118212,0, <=50K
37,259846,3471, <=50K
57,98926,0, <=50K
27,207352,0, >50K
31,206609,0, <=50K
34,104509,0, <=50K
55,170350,0, <=50K
56,183884,0, <=50K
36,110964,0, <=50K
35,154410,0, <=50K
63,257659,0, <=50K
28,274679,0, <=50K
38,252662,0, <=50K
30,356689,0, <=50K
18,205218,0, <=50K
35,241306,0, >50K
53,139127,0, <=50K
46,175625,0, <=50K
45,206459,0, <=50K
35,176123,0, <=50K
41,111483,0, <=50K
60,106118,0, >50K
18,77845,0, <=50K
19,162094,0, <=50K
24,216469,0, <=50K
56,381965,15024, >50K
28,145284,0, <=50K
29,242482,0, <=50K
35,160192,0, <=50K
27,280699,0, <=50K
55,175942,0, >50K
18,156950,0, <=50K
53,215572,0, <=50K
26,173593,0, <=50K
55,193374,0, >50K
45,334039,0, >50K
28,337664,0, <=50K
32,113504,0, >50K
27,177072,0, <=50K
35,174503,0, <=50K
36,214807,0, <=50K
41,222596,15024, >50K
23,100345,0, <=50K
22,409230,0, <=50K
36,112497,25236, >50K
65,115922,0, >50K
59,375049,0, >50K
25,243560,0, <=50K
33,182971,0, >50K
31,127215,0, <=50K
50,276241,0, >50K
49,175109,0, >50K
43,498079,0, <=50K
23,344394,0, <=50K
34,99872,3103, >50K
23,245302,0, <=50K
63,43313,0, <=50K
33,188467,0, <=50K
51,351278,0, <=50K
31,182246,0, <=50K
32,79870,2597, <=50K
48,353824,0, >50K
31,387116,0, <=50K
47,34248,0, >50K
54,198741,0, >50K
23,32950,0, <=50K
34,381153,0, >50K
46,100067,0, >50K
34,208785,0, >50K
31,61559,0, <=50K
41,176452,0, <=50K
41,128700,0, <=50K
27,328518,0, <=50K
30,201196,0, <=50K
23,378546,0, <=50K
24,212210,0, <=50K
59,178660,0, <=50K
56,235826,5013, <=50K
35,22641,0, <=50K
59,316027,0, <=50K
47,431515,0, >50K
51,149770,0, <=50K
42,165916,0, <=50K
29,107411,0, <=50K
23,217961,0, <=50K
43,350387,0, <=50K
46,325372,0, <=50K
30,156718,0, <=50K
23,216472,0, <=50K
29,106972,0, <=50K
33,131934,0, <=50K
33,365908,2105, <=50K
46,359193,0, <=50K
35,261012,0, <=50K
36,272944,0, >50K
25,113654,0, <=50K
35,218955,0, <=50K
30,115963,0, <=50K
39,80638,0, >50K
37,147258,0, <=50K
22,214635,0, <=50K
25,200318,0, <=50K
50,138270,0, <=50K
64,388594,15024, >50K
33,103435,0, <=50K
59,133201,0, <=50K
24,175183,0, <=50K
41,99870,0, <=50K
38,107479,0, <=50K
60,113440,0, <=50K
19,85690,0, <=50K
23,45713,0, <=50K
57,376230,99999, >50K
36,145576,0, >50K
17,67808,0, <=50K
24,113936,0, <=50K
32,158291,0, >50K
27,193898,0, >50K
43,191982,0, <=50K
21,72953,0, <=50K
54,271160,0, <=50K
22,33087,0, <=50K
29,106153,0, <=50K
22,29444,0, <=50K
37,105021,0, >50K
38,239045,0, >50K
34,94413,0, <=50K
45,20534,0, >50K
28,350254,0, <=50K
68,194746,0, <=50K
36,269042,0, <=50K
20,447488,0, <=50K
24,267706,0, <=50K
38,198216,0, <=50K
32,227931,0, <=50K
34,252646,7298, >50K
47,223342,2174, <=50K
28,181776,0, <=50K
32,132601,0, >50K
58,205410,0, <=50K
64,185912,99999, >50K
38,292570,0, <=50K
43,76460,0, <=50K
28,295163,0, <=50K
21,27255,0, <=50K
23,69847,0, <=50K
25,104993,2907, <=50K
41,322980,2354, <=50K
24,390608,0, <=50K
41,317539,0, <=50K
27,195678,0, <=50K
54,466502,0, <=50K
28,220754,0, <=50K
29,202878,0, <=50K
36,343476,0, <=50K
41,93227,0, >50K
60,38622,0, <=50K
34,173730,0, <=50K
32,178623,0, <=50K
27,300783,0, >50K
60,224644,0, <=50K
39,191502,0, <=50K
59,61885,0, <=50K
34,213887,0, >50K
36,331395,0, <=50K
54,145098,0, >50K
48,123075,0, >50K
19,216804,0, <=50K
40,188291,0, >50K
25,33610,0, <=50K
39,234901,0, <=50K
34,349148,0, <=50K
30,168443,0, <=50K
43,211860,0, <=50K
35,193961,0, >50K
36,52532,0, >50K
59,75804,0, >50K
33,176185,0, <=50K
22,306779,0, <=50K
48,265192,0, <=50K
54,139347,0, <=50K
49,107682,0, <=50K
37,34173,0, <=50K
45,128378,0, <=50K
51,195638,0, <=50K
46,59287,0, <=50K
31,162442,0, >50K
29,350603,0, <=50K
39,344743,0, >50K
35,112077,5013, <=50K
26,176795,0, >50K
51,137815,7298, >50K
31,309620,0, <=50K
39,336880,0, >50K
26,206600,0, <=50K
25,193051,0, <=50K
61,229062,0, >50K
49,62793,0, <=50K
53,264939,0, <=50K
52,370552,0, <=50K
52,163678,0, <=50K
74,89667,0, <=50K
50,558490,0, <=50K
29,124680,13550, >50K
76,208843,0, <=50K
19,95078,0, <=50K
25,169679,0, <=50K
45,101320,0, <=50K
34,168906,0, <=50K
20,212582,0, <=50K
66,170617,0, <=50K
63,170529,0, <=50K
27,99897,0, <=50K
41,104892,2829, <=50K
43,175224,0, <=50K
23,149704,0, <=50K
37,214542,0, <=50K
31,167319,0, <=50K
33,43716,0, <=50K
28,191935,0, <=50K
70,158642,2993, <=50K
35,338611,0, <=50K
41,136419,0, >50K
17,72321,0, <=50K
41,189956,0, >50K
44,403782,0, <=50K
47,456661,0, <=50K
24,279041,0, <=50K
38,65716,0, <=50K
34,189809,0, <=50K
62,223637,0, <=50K
27,199343,0, <=50K
59,139344,0, >50K
35,119098,0, <=50K
38,195025,0, <=50K
28,186720,0, <=50K
28,328923,0, <=50K
59,159472,0, <=50K
42,138662,0, <=50K
54,286342,0, >50K
39,181705,0, <=50K
41,193882,0, <=50K
43,216497,0, <=50K
32,124919,0, >50K
62,109463,0, <=50K
58,256274,0, <=50K
43,326379,0, <=50K
67,174995,0, <=50K
31,243142,0, <=50K
51,155118,0, >50K
54,189607,0, <=50K
20,39478,0, <=50K
35,206951,0, >50K
22,127647,0, <=50K
38,234298,6849, <=50K
42,182302,0, <=50K
44,166597,0, >50K
28,33363,0, >50K
74,167537,0, >50K
34,179378,0, <=50K
50,297551,0, <=50K
50,198362,0, <=50K
43,240504,0, <=50K
29,169662,0, <=50K
30,164940,0, <=50K
61,210488,0, >50K
21,154835,0, <=50K
27,333296,0, <=50K
47,192793,0, >50K
39,49436,0, <=50K
33,136331,0, <=50K
22,509048,0, <=50K
38,318610,0, <=50K
45,104521,0, <=50K
42,247695,0, >50K
35,219546,0, <=50K
21,169699,0, <=50K
49,131302,0, <=50K
50,171852,0, <=50K
36,340091,0, >50K
20,204641,0, <=50K
49,213431,0, <=50K
40,377018,0, >50K
22,184543,0, <=50K
60,188236,0, <=50K
67,233022,0, <=50K
21,177420,0, <=50K
60,21101,0, <=50K
17,52486,0, <=50K
43,183273,15024, >50K
49,36177,0, >50K
41,124956,99999, >50K
38,102350,0, <=50K
38,165930,0, <=50K
35,297574,0, >50K
40,120277,0, <=50K
23,87569,0, <=50K
19,278220,0, <=50K
40,155972,0, >50K
46,162852,0, <=50K
25,64860,0, <=50K
36,226013,5178, >50K
24,322674,0, <=50K
62,202242,0, <=50K
54,175262,0, <=50K
23,201682,0, <=50K
60,166330,0, <=50K
18,147612,0, <=50K
41,213154,0, <=50K
45,33798,0, <=50K
62,199198,0, <=50K
28,90915,0, <=50K
36,337778,0, >50K
31,187203,0, <=50K
44,261497,0, <=50K
33,361817,0, <=50K
62,226546,0, <=50K
27,100168,0, <=50K
42,272625,0, >50K
55,254516,0, <=50K
41,207375,0, <=50K
26,39092,4064, <=50K
45,48271,0, >50K
67,152102,0, <=50K
25,234665,0, <=50K
30,127651,0, >50K
22,180060,0, <=50K
19,32477,0, <=50K
26,137658,0, <=50K
61,228287,0, <=50K
32,159442,13550, >50K
43,33310,0, <=50K
53,270546,0, <=50K
53,290290,0, <=50K
42,287037,0, <=50K
36,128516,0, >50K
55,185195,0, <=50K
35,49657,7298, >50K
17,98005,0, <=50K
55,283635,0, <=50K
36,98360,0, <=50K
40,202872,0, >50K
54,118365,0, <=50K
45,184285,0, <=50K
48,345831,0, >50K
40,99679,0, >50K
31,253354,0, <=50K
26,190650,0, <=50K
34,287737,0, >50K
19,204389,0, <=50K
31,294870,0, <=50K
34,159442,0, <=50K
55,161662,0, >50K
38,52738,0, <=50K
21,252024,0, <=50K
27,189702,0, <=50K
35,407913,0, <=50K
20,166527,0, <=50K
24,34918,0, <=50K
27,142712,0, <=50K
18,201686,0, <=50K
28,179759,0, <=50K
36,94954,0, <=50K
66,350498,0, <=50K
19,201743,0, <=50K
59,119344,0, <=50K
33,149726,0, <=50K
28,419146,0, <=50K
34,174789,0, <=50K
41,171234,0, <=50K
30,206325,0, <=50K
59,202682,0, <=50K
42,121055,0, <=50K
47,160187,14084, >50K
29,84366,0, <=50K
60,139391,0, >50K
53,124094,5013, <=50K
41,30759,0, <=50K
32,137875,0, <=50K
73,139049,0, >50K
20,238384,0, <=50K
49,340755,0, >50K
36,224947,0, <=50K
33,111994,0, <=50K
25,125491,0, <=50K
34,310525,0, <=50K
19,71592,0, <=50K
40,99185,0, <=50K
48,249935,0, <=50K
51,206775,0, <=50K
22,230704,0, <=50K
34,242361,0, <=50K
22,134746,0, <=50K
34,198613,0, <=50K
56,174040,0, <=50K
49,165953,0, <=50K
36,273604,0, <=50K
18,192409,0, <=50K
26,102476,0, <=50K
48,234504,0, <=50K
35,468713,0, <=50K
29,84560,0, <=50K
47,148995,0, >50K
21,34816,0, <=50K
28,211184,0, <=50K
53,33304,0, >50K
65,179985,0, <=50K
26,219815,0, <=50K
50,134766,0, >50K
26,106548,0, <=50K
70,89787,0, <=50K
55,164857,0, <=50K
27,257124,0, <=50K
31,227446,0, >50K
43,125461,0, >50K
24,189749,0, <=50K
22,176321,0, <=50K
26,284250,0, <=50K
23,101885,0, <=50K
41,134130,0, <=50K
52,260938,0, <=50K
41,238184,0, <=50K
59,148626,0, <=50K
56,48102,0, >50K
58,234213,14344, >50K
65,113323,0, >50K
24,34246,0, <=50K
51,175070,5178, >50K
31,279680,0, <=50K
84,188328,0, <=50K
51,96609,0, <=50K
24,84257,0, <=50K
30,275632,0, <=50K
22,385540,0, <=50K
30,196342,0, <=50K
47,97176,0, <=50K
19,197714,0, <=50K
43,147099,0, <=50K
30,186346,0, <=50K
46,73434,0, <=50K
49,275074,0, <=50K
37,209214,0, <=50K
42,210525,0, <=50K
57,372020,5013, <=50K
46,176684,0, <=50K
23,210474,0, <=50K
26,293690,0, >50K
64,149775,0, <=50K
20,323009,0, <=50K
31,126950,0, <=50K
38,172538,0, >50K
44,115411,0, <=50K
42,101709,2885, <=50K
23,265356,0, <=50K
31,192565,0, >50K
35,348771,0, <=50K
30,148959,0, <=50K
35,126569,0, <=50K
40,105936,0, <=50K
18,188076,0, <=50K
23,184400,0, <=50K
63,124242,0, <=50K
20,200819,0, <=50K
50,100480,0, >50K
49,129513,0, <=50K
53,297796,0, <=50K
34,195488,0, <=50K
54,153486,0, >50K
40,126845,0, >50K
22,206974,0, <=50K
28,412149,0, <=50K
24,653574,0, <=50K
37,70562,0, <=50K
62,197514,0, <=50K
19,309284,0, <=50K
51,334679,0, <=50K
65,105116,2346, <=50K
31,151484,0, <=50K
42,78765,0, >50K
42,98427,0, <=50K
54,230767,0, <=50K
23,117606,0, <=50K
28,68642,0, <=50K
42,341638,0, <=50K
30,65920,0, <=50K
33,188246,0, <=50K
33,198727,0, <=50K
39,160728,2977, <=50K
27,706026,0, <=50K
20,348148,0, <=50K
62,77884,0, <=50K
17,160758,0, <=50K
58,201112,0, >50K
69,107850,6514, >50K
34,230246,0, >50K
34,203034,0, >50K
20,373935,0, <=50K
64,341695,0, >50K
27,119793,0, <=50K
41,178002,0, >50K
40,233130,0, <=50K
53,192982,0, >50K
44,33155,0, <=50K
37,187346,0, <=50K
46,78529,0, >50K
17,101626,0, <=50K
35,117567,0, <=50K
36,110791,0, <=50K
49,207120,0, >50K
48,43206,0, <=50K
26,120238,0, <=50K
26,189219,0, <=50K
35,190895,0, <=50K
29,83517,0, <=50K
54,35557,7298, >50K
36,59313,0, <=50K
25,202033,0, <=50K
18,55658,0, <=50K
21,118186,0, <=50K
22,279901,0, <=50K
52,110954,0, >50K
36,90159,0, <=50K
25,122489,0, <=50K
49,43348,99999, >50K
42,34278,0, >50K
37,37778,0, <=50K
39,160623,0, <=50K
32,342458,0, <=50K
53,64322,0, <=50K
30,373914,0, <=50K
51,205884,0, >50K
62,208266,0, <=50K
38,222450,0, <=50K
23,348420,0, <=50K
39,136081,0, <=50K
37,197284,0, <=50K
27,204773,0, <=50K
41,206066,0, <=50K
47,61885,0, >50K
25,299908,0, >50K
35,46028,0, <=50K
47,239865,0, >50K
30,154587,0, <=50K
29,244473,0, <=50K
36,32334,0, >50K
42,319588,0, <=50K
51,226735,0, <=50K
34,226443,0, <=50K
44,359259,0, <=50K
27,36851,0, <=50K
39,393480,0, <=50K
46,33109,0, <=50K
32,188246,0, <=50K
31,231569,0, <=50K
23,353010,0, <=50K
47,102628,15024, >50K
66,262285,0, <=50K
26,160300,0, <=50K
52,156953,0, >50K
53,136823,0, <=50K
48,160724,0, <=50K
37,86459,0, <=50K
17,238628,0, <=50K
50,339954,0, >50K
28,222005,0, <=50K
17,99893,0, <=50K
39,214117,0, <=50K
28,298661,0, <=50K
38,179488,0, <=50K
53,48343,0, >50K
28,100270,0, <=50K
42,227065,15024, >50K
40,126701,0, <=50K
20,209131,0, <=50K
32,400132,0, >50K
23,278155,0, <=50K
25,139012,2174, <=50K
41,178431,0, <=50K
42,511068,7688, >50K
18,199039,594, <=50K
29,190525,0, >50K
36,115700,0, <=50K
34,167832,0, <=50K
34,218164,0, <=50K
48,171926,15024, >50K
36,242080,0, >50K
67,223257,0, <=50K
53,386773,7298, >50K
53,105478,0, >50K
45,140644,0, >50K
22,205970,0, <=50K
25,216583,0, <=50K
61,162432,0, <=50K
31,83671,0, <=50K
47,205100,0, <=50K
31,195750,0, <=50K
17,220562,0, <=50K
38,312232,0, >50K
23,386337,0, <=50K
42,86185,0, <=50K
78,105586,0, <=50K
54,103345,0, >50K
26,150553,0, <=50K
30,26009,0, >50K
46,149388,0, >50K
26,151626,0, <=50K
30,169583,0, <=50K
66,174486,20051, >50K
23,160951,2597, <=50K
25,213383,0, <=50K
32,103078,0, <=50K
25,109526,0, <=50K
51,142835,0, <=50K
24,43475,0, <=50K
22,190916,0, <=50K
28,175987,0, <=50K
29,214385,0, <=50K
26,192652,0, <=50K
41,207685,0, >50K
19,143857,0, <=50K
39,163392,0, <=50K
51,310774,0, >50K
29,427965,0, <=50K
27,279608,0, <=50K
33,312881,0, >50K
19,175083,0, <=50K
67,132057,0, <=50K
41,32878,0, >50K
29,360527,0, >50K
28,99478,0, <=50K
25,113035,0, <=50K
21,99199,0, <=50K
24,452640,14344, >50K
48,236858,0, <=50K
46,201865,0, >50K
35,268661,0, <=50K
35,475324,0, >50K
50,117295,0, <=50K
22,65704,0, <=50K
45,192835,0, <=50K
62,76720,0, <=50K
39,180686,0, >50K
33,133876,0, <=50K
22,123727,0, <=50K
50,129956,0, >50K
25,96268,0, <=50K
44,317320,0, <=50K
26,86872,0, >50K
31,100863,0, >50K
56,164332,0, <=50K
49,122584,0, <=50K
49,34377,0, >50K
46,162030,0, <=50K
33,199170,0, <=50K
25,470203,0, <=50K
40,266803,0, >50K
72,188009,0, <=50K
32,513416,0, <=50K
44,98211,0, <=50K
48,196107,0, <=50K
17,108273,0, <=50K
50,213290,0, >50K
61,96660,15024, >50K
22,412316,0, <=50K
17,120068,0, <=50K
49,101722,0, >50K
26,120268,0, <=50K
19,144429,0, <=50K
17,271122,0, <=50K
38,255621,0, <=50K
34,90934,0, <=50K
51,162745,7298, >50K
48,128460,0, >50K
63,30813,0, >50K
19,164585,0, <=50K
73,148003,20051, >50K
51,215647,0, <=50K
38,300975,0, <=50K
54,421561,0, >50K
41,149909,0, >50K
65,240857,0, >50K
36,138940,4386, >50K
42,66755,0, <=50K
38,103323,7688, >50K
20,117222,0, <=50K
37,29145,0, >50K
35,184659,0, >50K
51,20795,0, <=50K
23,311376,0, <=50K
27,122660,0, <=50K
19,137578,0, <=50K
37,193689,0, >50K
29,144556,0, <=50K
33,228696,0, <=50K
60,184183,4650, <=50K
22,243178,0, <=50K
22,236330,0, <=50K
60,190682,0, <=50K
35,233786,0, <=50K
45,102202,0, <=50K
30,95299,0, >50K
43,240504,0, >50K
32,169973,0, <=50K
35,144937,0, <=50K
32,211751,0, <=50K
61,84587,0, >50K
40,150874,1506, <=50K
20,187332,0, <=50K
42,188615,0, >50K
21,119704,0, <=50K
21,275190,0, <=50K
26,417941,0, <=50K
36,196348,0, >50K
24,221955,0, <=50K
47,173938,0, >50K
51,123429,0, <=50K
65,143732,0, <=50K
61,203126,0, <=50K
67,174693,0, <=50K
49,357540,0, <=50K
63,29859,0, >50K
58,314092,0, >50K
61,280088,0, <=50K
36,257380,0, <=50K
19,165306,0, <=50K
29,109001,0, <=50K
43,266439,0, >50K
60,153356,2597, <=50K
21,32950,0, <=50K
22,182163,0, <=50K
33,188246,0, >50K
36,297335,0, <=50K
37,108366,0, <=50K
35,328301,0, <=50K
17,182158,0, <=50K
37,169426,0, >50K
22,330571,0, <=50K
28,535978,0, >50K
42,29393,0, <=50K
57,258883,5178, >50K
26,369166,0, <=50K
45,257855,0, <=50K
32,164197,0, >50K
63,109517,0, <=50K
22,112137,0, <=50K
36,160035,0, >50K
45,50567,0, <=50K
34,140011,0, >50K
27,271328,0, <=50K
20,183083,0, <=50K
47,159869,0, >50K
46,102542,0, <=50K
28,297742,0, <=50K
45,176917,0, <=50K
26,165235,0, <=50K
32,52647,0, <=50K
30,48542,0, <=50K
59,279232,0, <=50K
58,259929,0, >50K
45,221780,0, <=50K
76,253408,0, <=50K
38,298841,0, <=50K
32,321313,0, <=50K
38,64875,0, <=50K
30,275232,0, <=50K
53,134854,0, >50K
41,67339,0, <=50K
27,192355,0, <=50K
44,208528,0, <=50K
35,160120,0, >50K
36,250238,0, <=50K
51,25031,0, >50K
42,255847,0, <=50K
40,26892,7298, >50K
45,111979,0, <=50K
55,408537,99999, >50K
36,231037,0, <=50K
57,30030,0, >50K
27,292120,0, <=50K
62,138253,4650, <=50K
29,190777,0, <=50K
